prob,threshold,class_id,fp,tf
0.853154,0.250000,1,0.000000,0.000000
0.591986,0.250000,1,0.000000,0.000000
0.303950,0.250000,15,0.000000,0.000000
0.962009,0.250000,1,0.000000,0.000000
0.421234,0.250000,18,0.000000,0.000000
0.535928,0.250000,8,0.000000,0.000000
0.726137,0.250000,18,0.000000,0.000000
0.599591,0.250000,18,0.000000,0.000000
0.348942,0.250000,1,0.000000,0.000000
0.949839,0.250000,6,0.000000,0.000000
0.965037,0.250000,6,0.000000,0.000000
0.951606,0.250000,14,0.000000,0.000000
0.889826,0.250000,14,0.000000,0.000000
0.795609,0.250000,14,0.000000,0.000000
0.614634,0.250000,7,0.000000,0.000000
0.922151,0.250000,17,0.000000,0.000000
0.606159,0.250000,17,0.000000,0.000000
0.305020,0.250000,14,0.000000,0.000000
0.858733,0.250000,14,0.000000,0.000000
0.570267,0.250000,14,0.000000,0.000000
0.481352,0.250000,14,0.000000,0.000000
0.838354,0.250000,11,0.000000,0.000000
0.887461,0.250000,0,0.000000,0.000000
0.433793,0.250000,0,0.000000,0.000000
0.961231,0.250000,7,0.000000,0.000000
0.693436,0.250000,16,0.000000,0.000000
0.361955,0.250000,16,0.000000,0.000000
0.890067,0.250000,14,0.000000,0.000000
0.829043,0.250000,14,0.000000,0.000000
0.308015,0.250000,14,0.000000,0.000000
0.929186,0.250000,1,0.000000,0.000000
0.849171,0.250000,17,0.000000,0.000000
0.526099,0.250000,14,0.000000,0.000000
0.626718,0.250000,11,0.000000,0.000000
0.731176,0.250000,14,0.000000,0.000000
0.292662,0.250000,13,0.000000,0.000000
0.944209,0.250000,6,0.000000,0.000000
0.783835,0.250000,6,0.000000,0.000000
0.935654,0.250000,18,0.000000,0.000000
0.923341,0.250000,7,0.000000,0.000000
0.939860,0.250000,14,0.000000,0.000000
0.760120,0.250000,14,0.000000,0.000000
0.730439,0.250000,14,0.000000,0.000000
0.359235,0.250000,16,0.000000,0.000000
0.956820,0.250000,14,0.000000,0.000000
0.910318,0.250000,14,0.000000,0.000000
0.386926,0.250000,6,0.000000,0.000000
0.293076,0.250000,3,0.000000,0.000000
0.905359,0.250000,2,0.000000,0.000000
0.858492,0.250000,15,0.000000,0.000000
0.910014,0.250000,14,0.000000,0.000000
0.564440,0.250000,8,0.000000,0.000000
0.725255,0.250000,17,0.000000,0.000000
0.474942,0.250000,17,0.000000,0.000000
0.910008,0.250000,14,0.000000,0.000000
0.886261,0.250000,14,0.000000,0.000000
0.881349,0.250000,14,0.000000,0.000000
0.870649,0.250000,14,0.000000,0.000000
0.721425,0.250000,14,0.000000,0.000000
0.560579,0.250000,14,0.000000,0.000000
0.440488,0.250000,14,0.000000,0.000000
0.266806,0.250000,14,0.000000,0.000000
0.944938,0.250000,12,0.000000,0.000000
0.525082,0.250000,17,0.000000,0.000000
0.485845,0.250000,17,0.000000,0.000000
0.751137,0.250000,8,0.000000,0.000000
0.696729,0.250000,8,0.000000,0.000000
0.269461,0.250000,8,0.000000,0.000000
0.291165,0.250000,15,0.000000,0.000000
0.862664,0.250000,14,0.000000,0.000000
0.920655,0.250000,6,0.000000,0.000000
0.966262,0.250000,7,0.000000,0.000000
0.751239,0.250000,3,0.000000,0.000000
0.880408,0.250000,17,0.000000,0.000000
0.343516,0.250000,8,0.000000,0.000000
0.861767,0.250000,9,0.000000,0.000000
0.426622,0.250000,9,0.000000,0.000000
0.836915,0.250000,9,0.000000,0.000000
0.799763,0.250000,9,0.000000,0.000000
0.897011,0.250000,16,0.000000,0.000000
0.856232,0.250000,14,0.000000,0.000000
0.575328,0.250000,14,0.000000,0.000000
0.626825,0.250000,11,0.000000,0.000000
0.289718,0.250000,11,0.000000,0.000000
0.608869,0.250000,6,0.000000,0.000000
0.465889,0.250000,6,0.000000,0.000000
0.409357,0.250000,6,0.000000,0.000000
0.374055,0.250000,6,0.000000,0.000000
0.341136,0.250000,6,0.000000,0.000000
0.308003,0.250000,6,0.000000,0.000000
0.254924,0.250000,6,0.000000,0.000000
0.920547,0.250000,14,0.000000,0.000000
0.858490,0.250000,18,0.000000,0.000000
0.315228,0.250000,18,0.000000,0.000000
0.892421,0.250000,2,0.000000,0.000000
0.447517,0.250000,3,0.000000,0.000000
0.869016,0.250000,17,0.000000,0.000000
0.483155,0.250000,6,0.000000,0.000000
0.932451,0.250000,0,0.000000,0.000000
0.614049,0.250000,17,0.000000,0.000000
0.484287,0.250000,7,0.000000,0.000000
0.898998,0.250000,7,0.000000,0.000000
0.770353,0.250000,7,0.000000,0.000000
0.926749,0.250000,11,0.000000,0.000000
0.959516,0.250000,2,0.000000,0.000000
0.352298,0.250000,14,0.000000,0.000000
0.250296,0.250000,15,0.000000,0.000000
0.413438,0.250000,14,0.000000,0.000000
0.343724,0.250000,8,0.000000,0.000000
0.846545,0.250000,15,0.000000,0.000000
0.255663,0.250000,14,0.000000,0.000000
0.486243,0.250000,14,0.000000,0.000000
0.885704,0.250000,18,0.000000,0.000000
0.755792,0.250000,19,0.000000,0.000000
0.471289,0.250000,15,0.000000,0.000000
0.395401,0.250000,15,0.000000,0.000000
0.302294,0.250000,15,0.000000,0.000000
0.903518,0.250000,10,0.000000,0.000000
0.341596,0.250000,14,0.000000,0.000000
0.386305,0.250000,8,0.000000,0.000000
0.946555,0.250000,5,0.000000,0.000000
0.838828,0.250000,14,0.000000,0.000000
0.723729,0.250000,14,0.000000,0.000000
0.721387,0.250000,14,0.000000,0.000000
0.666334,0.250000,14,0.000000,0.000000
0.661395,0.250000,14,0.000000,0.000000
0.590719,0.250000,14,0.000000,0.000000
0.576221,0.250000,14,0.000000,0.000000
0.266877,0.250000,14,0.000000,0.000000
0.253691,0.250000,14,0.000000,0.000000
0.954408,0.250000,6,0.000000,0.000000
0.688444,0.250000,6,0.000000,0.000000
0.564230,0.250000,8,0.000000,0.000000
0.953180,0.250000,1,0.000000,0.000000
0.897588,0.250000,17,0.000000,0.000000
0.530996,0.250000,8,0.000000,0.000000
0.312886,0.250000,14,0.000000,0.000000
0.304939,0.250000,14,0.000000,0.000000
0.266319,0.250000,14,0.000000,0.000000
0.831473,0.250000,9,0.000000,0.000000
0.406029,0.250000,6,0.000000,0.000000
0.342584,0.250000,6,0.000000,0.000000
0.957060,0.250000,14,0.000000,0.000000
0.663704,0.250000,3,0.000000,0.000000
0.936584,0.250000,14,0.000000,0.000000
0.822445,0.250000,14,0.000000,0.000000
0.754302,0.250000,14,0.000000,0.000000
0.726537,0.250000,14,0.000000,0.000000
0.479697,0.250000,14,0.000000,0.000000
0.368509,0.250000,14,0.000000,0.000000
0.356222,0.250000,14,0.000000,0.000000
0.289602,0.250000,14,0.000000,0.000000
0.289473,0.250000,14,0.000000,0.000000
0.958955,0.250000,14,0.000000,0.000000
0.581085,0.250000,14,0.000000,0.000000
0.905405,0.250000,1,0.000000,0.000000
0.970294,0.250000,14,0.000000,0.000000
0.951232,0.250000,14,0.000000,0.000000
0.917894,0.250000,14,0.000000,0.000000
0.853898,0.250000,6,0.000000,0.000000
0.838597,0.250000,18,0.000000,0.000000
0.838193,0.250000,14,0.000000,0.000000
0.304660,0.250000,14,0.000000,0.000000
0.985030,0.250000,1,0.000000,0.000000
0.953696,0.250000,14,0.000000,0.000000
0.815022,0.250000,14,0.000000,0.000000
0.938051,0.250000,12,0.000000,0.000000
0.885105,0.250000,12,0.000000,0.000000
0.615760,0.250000,0,0.000000,0.000000
0.862032,0.250000,14,0.000000,0.000000
0.818871,0.250000,14,0.000000,0.000000
0.796046,0.250000,14,0.000000,0.000000
0.530513,0.250000,1,0.000000,0.000000
0.373649,0.250000,8,0.000000,0.000000
0.254575,0.250000,11,0.000000,0.000000
0.918998,0.250000,14,0.000000,0.000000
0.753710,0.250000,14,0.000000,0.000000
0.697071,0.250000,14,0.000000,0.000000
0.308995,0.250000,14,0.000000,0.000000
0.796364,0.250000,1,0.000000,0.000000
0.968305,0.250000,18,0.000000,0.000000
0.943015,0.250000,18,0.000000,0.000000
0.943257,0.250000,6,0.000000,0.000000
0.338437,0.250000,14,0.000000,0.000000
0.930760,0.250000,7,0.000000,0.000000
0.828212,0.250000,14,0.000000,0.000000
0.581359,0.250000,14,0.000000,0.000000
0.270054,0.250000,2,0.000000,0.000000
0.898845,0.250000,0,0.000000,0.000000
0.891961,0.250000,18,0.000000,0.000000
0.567325,0.250000,18,0.000000,0.000000
0.380597,0.250000,14,0.000000,0.000000
0.330467,0.250000,14,0.000000,0.000000
0.653851,0.250000,14,0.000000,0.000000
0.964522,0.250000,0,0.000000,0.000000
0.683840,0.250000,0,0.000000,0.000000
0.361549,0.250000,0,0.000000,0.000000
0.296396,0.250000,0,0.000000,0.000000
0.646314,0.250000,14,0.000000,0.000000
0.948529,0.250000,9,0.000000,0.000000
0.969784,0.250000,1,0.000000,0.000000
0.261639,0.250000,17,0.000000,0.000000
0.938307,0.250000,14,0.000000,0.000000
0.410565,0.250000,14,0.000000,0.000000
0.959422,0.250000,0,0.000000,0.000000
0.519877,0.250000,6,0.000000,0.000000
0.488103,0.250000,6,0.000000,0.000000
0.439808,0.250000,6,0.000000,0.000000
0.727513,0.250000,0,0.000000,0.000000
0.905703,0.250000,17,0.000000,0.000000
0.805292,0.250000,14,0.000000,0.000000
0.884800,0.250000,14,0.000000,0.000000
0.301817,0.250000,4,0.000000,0.000000
0.412248,0.250000,12,0.000000,0.000000
0.522186,0.250000,13,0.000000,0.000000
0.272485,0.250000,13,0.000000,0.000000
0.266214,0.250000,13,0.000000,0.000000
0.691000,0.250000,1,0.000000,0.000000
0.277864,0.250000,1,0.000000,0.000000
0.478821,0.250000,14,0.000000,0.000000
0.895167,0.250000,3,0.000000,0.000000
0.945579,0.250000,14,0.000000,0.000000
0.778764,0.250000,14,0.000000,0.000000
0.340243,0.250000,6,0.000000,0.000000
0.950512,0.250000,6,0.000000,0.000000
0.472914,0.250000,19,0.000000,0.000000
0.396380,0.250000,19,0.000000,0.000000
0.652525,0.250000,8,0.000000,0.000000
0.942018,0.250000,14,0.000000,0.000000
0.935484,0.250000,14,0.000000,0.000000
0.929149,0.250000,14,0.000000,0.000000
0.912155,0.250000,14,0.000000,0.000000
0.314166,0.250000,4,0.000000,0.000000
0.617303,0.250000,16,0.000000,0.000000
0.678879,0.250000,11,0.000000,0.000000
0.897094,0.250000,14,0.000000,0.000000
0.704948,0.250000,8,0.000000,0.000000
0.559738,0.250000,6,0.000000,0.000000
0.841688,0.250000,17,0.000000,0.000000
0.772353,0.250000,11,0.000000,0.000000
0.895716,0.250000,14,0.000000,0.000000
0.830540,0.250000,14,0.000000,0.000000
0.760717,0.250000,14,0.000000,0.000000
0.733305,0.250000,14,0.000000,0.000000
0.250107,0.250000,14,0.000000,0.000000
0.319964,0.250000,6,0.000000,0.000000
0.666713,0.250000,1,0.000000,0.000000
0.340917,0.250000,6,0.000000,0.000000
0.455115,0.250000,15,0.000000,0.000000
0.871855,0.250000,2,0.000000,0.000000
0.941039,0.250000,11,0.000000,0.000000
0.969865,0.250000,17,0.000000,0.000000
0.485061,0.250000,17,0.000000,0.000000
0.523944,0.250000,8,0.000000,0.000000
0.562501,0.250000,18,0.000000,0.000000
0.903586,0.250000,14,0.000000,0.000000
0.925381,0.250000,19,0.000000,0.000000
0.916877,0.250000,19,0.000000,0.000000
0.889968,0.250000,19,0.000000,0.000000
0.765161,0.250000,16,0.000000,0.000000
0.300042,0.250000,9,0.000000,0.000000
0.313622,0.250000,16,0.000000,0.000000
0.302327,0.250000,16,0.000000,0.000000
0.603524,0.250000,11,0.000000,0.000000
0.540008,0.250000,9,0.000000,0.000000
0.568753,0.250000,2,0.000000,0.000000
0.630500,0.250000,11,0.000000,0.000000
0.312478,0.250000,7,0.000000,0.000000
0.665104,0.250000,2,0.000000,0.000000
0.742669,0.250000,2,0.000000,0.000000
0.971033,0.250000,7,0.000000,0.000000
0.478265,0.250000,14,0.000000,0.000000
0.860284,0.250000,2,0.000000,0.000000
0.795191,0.250000,8,0.000000,0.000000
0.314765,0.250000,10,0.000000,0.000000
0.440205,0.250000,8,0.000000,0.000000
0.591262,0.250000,8,0.000000,0.000000
0.512660,0.250000,8,0.000000,0.000000
0.410899,0.250000,8,0.000000,0.000000
0.336555,0.250000,8,0.000000,0.000000
0.896994,0.250000,19,0.000000,0.000000
0.872634,0.250000,19,0.000000,0.000000
0.912743,0.250000,14,0.000000,0.000000
0.887421,0.250000,18,0.000000,0.000000
0.378158,0.250000,18,0.000000,0.000000
0.714313,0.250000,14,0.000000,0.000000
0.981855,0.250000,14,0.000000,0.000000
0.878529,0.250000,14,0.000000,0.000000
0.769286,0.250000,14,0.000000,0.000000
0.750800,0.250000,14,0.000000,0.000000
0.727027,0.250000,14,0.000000,0.000000
0.651607,0.250000,14,0.000000,0.000000
0.467412,0.250000,14,0.000000,0.000000
0.272267,0.250000,14,0.000000,0.000000
0.260052,0.250000,14,0.000000,0.000000
0.557300,0.250000,8,0.000000,0.000000
0.860210,0.250000,10,0.000000,0.000000
0.363120,0.250000,8,0.000000,0.000000
0.572849,0.250000,8,0.000000,0.000000
0.489866,0.250000,8,0.000000,0.000000
0.302332,0.250000,8,0.000000,0.000000
0.270380,0.250000,8,0.000000,0.000000
0.887133,0.250000,11,0.000000,0.000000
0.929979,0.250000,17,0.000000,0.000000
0.257321,0.250000,10,0.000000,0.000000
0.714719,0.250000,14,0.000000,0.000000
0.679687,0.250000,14,0.000000,0.000000
0.669270,0.250000,10,0.000000,0.000000
0.840764,0.250000,8,0.000000,0.000000
0.307552,0.250000,8,0.000000,0.000000
0.573514,0.250000,11,0.000000,0.000000
0.504922,0.250000,7,0.000000,0.000000
0.382642,0.250000,19,0.000000,0.000000
0.888572,0.250000,4,0.000000,0.000000
0.809635,0.250000,4,0.000000,0.000000
0.877657,0.250000,18,0.000000,0.000000
0.844001,0.250000,14,0.000000,0.000000
0.256582,0.250000,14,0.000000,0.000000
0.962990,0.250000,10,0.000000,0.000000
0.550195,0.250000,10,0.000000,0.000000
0.777245,0.250000,8,0.000000,0.000000
0.578389,0.250000,8,0.000000,0.000000
0.972100,0.250000,12,0.000000,0.000000
0.901978,0.250000,11,0.000000,0.000000
0.883693,0.250000,14,0.000000,0.000000
0.777705,0.250000,1,0.000000,0.000000
0.944186,0.250000,3,0.000000,0.000000
0.925623,0.250000,14,0.000000,0.000000
0.929579,0.250000,1,0.000000,0.000000
0.512311,0.250000,15,0.000000,0.000000
0.932888,0.250000,14,0.000000,0.000000
0.928374,0.250000,14,0.000000,0.000000
0.857987,0.250000,14,0.000000,0.000000
0.826059,0.250000,14,0.000000,0.000000
0.559108,0.250000,14,0.000000,0.000000
0.278060,0.250000,14,0.000000,0.000000
0.323105,0.250000,10,0.000000,0.000000
0.921380,0.250000,10,0.000000,0.000000
0.524675,0.250000,4,0.000000,0.000000
0.922195,0.250000,7,0.000000,0.000000
0.379418,0.250000,2,0.000000,0.000000
0.295048,0.250000,2,0.000000,0.000000
0.263625,0.250000,14,0.000000,0.000000
0.986779,0.250000,10,0.000000,0.000000
0.458129,0.250000,8,0.000000,0.000000
0.446356,0.250000,8,0.000000,0.000000
0.401145,0.250000,8,0.000000,0.000000
0.913365,0.250000,5,0.000000,0.000000
0.823823,0.250000,6,0.000000,0.000000
0.444194,0.250000,6,0.000000,0.000000
0.384353,0.250000,6,0.000000,0.000000
0.972277,0.250000,6,0.000000,0.000000
0.745413,0.250000,6,0.000000,0.000000
0.422130,0.250000,6,0.000000,0.000000
0.886151,0.250000,15,0.000000,0.000000
0.965960,0.250000,14,0.000000,0.000000
0.972483,0.250000,14,0.000000,0.000000
0.895383,0.250000,12,0.000000,0.000000
0.968938,0.250000,14,0.000000,0.000000
0.899854,0.250000,12,0.000000,0.000000
0.915595,0.250000,11,0.000000,0.000000
0.756539,0.250000,10,0.000000,0.000000
0.255469,0.250000,8,0.000000,0.000000
0.322682,0.250000,6,0.000000,0.000000
0.936859,0.250000,8,0.000000,0.000000
0.327806,0.250000,8,0.000000,0.000000
0.776151,0.250000,0,0.000000,0.000000
0.752498,0.250000,0,0.000000,0.000000
0.332924,0.250000,0,0.000000,0.000000
0.839338,0.250000,17,0.000000,0.000000
0.257148,0.250000,8,0.000000,0.000000
0.315809,0.250000,17,0.000000,0.000000
0.896733,0.250000,8,0.000000,0.000000
0.768221,0.250000,16,0.000000,0.000000
0.458264,0.250000,9,0.000000,0.000000
0.820763,0.250000,14,0.000000,0.000000
0.929087,0.250000,0,0.000000,0.000000
0.849533,0.250000,14,0.000000,0.000000
0.517785,0.250000,13,0.000000,0.000000
0.895674,0.250000,2,0.000000,0.000000
0.850575,0.250000,2,0.000000,0.000000
0.807322,0.250000,15,0.000000,0.000000
0.938918,0.250000,6,0.000000,0.000000
0.864364,0.250000,14,0.000000,0.000000
0.785893,0.250000,6,0.000000,0.000000
0.901865,0.250000,14,0.000000,0.000000
0.967655,0.250000,6,0.000000,0.000000
0.741973,0.250000,6,0.000000,0.000000
0.602821,0.250000,6,0.000000,0.000000
0.918094,0.250000,6,0.000000,0.000000
0.895524,0.250000,6,0.000000,0.000000
0.894654,0.250000,6,0.000000,0.000000
0.356944,0.250000,6,0.000000,0.000000
0.975353,0.250000,0,0.000000,0.000000
0.932213,0.250000,17,0.000000,0.000000
0.630515,0.250000,10,0.000000,0.000000
0.289057,0.250000,8,0.000000,0.000000
0.403541,0.250000,14,0.000000,0.000000
0.313195,0.250000,14,0.000000,0.000000
0.310807,0.250000,14,0.000000,0.000000
0.292509,0.250000,14,0.000000,0.000000
0.266248,0.250000,14,0.000000,0.000000
0.939442,0.250000,6,0.000000,0.000000
0.808694,0.250000,0,0.000000,0.000000
0.574631,0.250000,0,0.000000,0.000000
0.517553,0.250000,0,0.000000,0.000000
0.273457,0.250000,0,0.000000,0.000000
0.681105,0.250000,11,0.000000,0.000000
0.438932,0.250000,7,0.000000,0.000000
0.661110,0.250000,14,0.000000,0.000000
0.867086,0.250000,12,0.000000,0.000000
0.364311,0.250000,12,0.000000,0.000000
0.735514,0.250000,14,0.000000,0.000000
0.887028,0.250000,14,0.000000,0.000000
0.625285,0.250000,14,0.000000,0.000000
0.863775,0.250000,14,0.000000,0.000000
0.904535,0.250000,12,0.000000,0.000000
0.901876,0.250000,14,0.000000,0.000000
0.901047,0.250000,14,0.000000,0.000000
0.892315,0.250000,14,0.000000,0.000000
0.882237,0.250000,14,0.000000,0.000000
0.986222,0.250000,10,0.000000,0.000000
0.950190,0.250000,14,0.000000,0.000000
0.912165,0.250000,13,0.000000,0.000000
0.317440,0.250000,13,0.000000,0.000000
0.909177,0.250000,1,0.000000,0.000000
0.692138,0.250000,14,0.000000,0.000000
0.916946,0.250000,12,0.000000,0.000000
0.260356,0.250000,17,0.000000,0.000000
0.799558,0.250000,11,0.000000,0.000000
0.781189,0.250000,11,0.000000,0.000000
0.817320,0.250000,14,0.000000,0.000000
0.374534,0.250000,1,0.000000,0.000000
0.459546,0.250000,13,0.000000,0.000000
0.548593,0.250000,1,0.000000,0.000000
0.268939,0.250000,0,0.000000,0.000000
0.846241,0.250000,8,0.000000,0.000000
0.950511,0.250000,14,0.000000,0.000000
0.597028,0.250000,14,0.000000,0.000000
0.613060,0.250000,2,0.000000,0.000000
0.508503,0.250000,2,0.000000,0.000000
0.624592,0.250000,15,0.000000,0.000000
0.803217,0.250000,8,0.000000,0.000000
0.919468,0.250000,14,0.000000,0.000000
0.900637,0.250000,1,0.000000,0.000000
0.909701,0.250000,19,0.000000,0.000000
0.895984,0.250000,7,0.000000,0.000000
0.923239,0.250000,14,0.000000,0.000000
0.661573,0.250000,14,0.000000,0.000000
0.585754,0.250000,14,0.000000,0.000000
0.424886,0.250000,14,0.000000,0.000000
0.949506,0.250000,1,0.000000,0.000000
0.919825,0.250000,1,0.000000,0.000000
0.855716,0.250000,2,0.000000,0.000000
0.948746,0.250000,14,0.000000,0.000000
0.940504,0.250000,7,0.000000,0.000000
0.850262,0.250000,19,0.000000,0.000000
0.375764,0.250000,11,0.000000,0.000000
0.678928,0.250000,15,0.000000,0.000000
0.911522,0.250000,14,0.000000,0.000000
0.838142,0.250000,14,0.000000,0.000000
0.829802,0.250000,14,0.000000,0.000000
0.589245,0.250000,14,0.000000,0.000000
0.372992,0.250000,14,0.000000,0.000000
0.307224,0.250000,7,0.000000,0.000000
0.608612,0.250000,8,0.000000,0.000000
0.947680,0.250000,19,0.000000,0.000000
0.937899,0.250000,14,0.000000,0.000000
0.863201,0.250000,15,0.000000,0.000000
0.742751,0.250000,15,0.000000,0.000000
0.504351,0.250000,15,0.000000,0.000000
0.495292,0.250000,15,0.000000,0.000000
0.369680,0.250000,15,0.000000,0.000000
0.316792,0.250000,15,0.000000,0.000000
0.719198,0.250000,10,0.000000,0.000000
0.328825,0.250000,8,0.000000,0.000000
0.903519,0.250000,8,0.000000,0.000000
0.870907,0.250000,8,0.000000,0.000000
0.699678,0.250000,6,0.000000,0.000000
0.640015,0.250000,6,0.000000,0.000000
0.547650,0.250000,6,0.000000,0.000000
0.397834,0.250000,6,0.000000,0.000000
0.294706,0.250000,6,0.000000,0.000000
0.875522,0.250000,14,0.000000,0.000000
0.348935,0.250000,14,0.000000,0.000000
0.342848,0.250000,14,0.000000,0.000000
0.502862,0.250000,13,0.000000,0.000000
0.795227,0.250000,14,0.000000,0.000000
0.280872,0.250000,14,0.000000,0.000000
0.911329,0.250000,6,0.000000,0.000000
0.901984,0.250000,6,0.000000,0.000000
0.949828,0.250000,2,0.000000,0.000000
0.443071,0.250000,14,0.000000,0.000000
0.363100,0.250000,14,0.000000,0.000000
0.317513,0.250000,14,0.000000,0.000000
0.847019,0.250000,3,0.000000,0.000000
0.903832,0.250000,0,0.000000,0.000000
0.665161,0.250000,14,0.000000,0.000000
0.605879,0.250000,12,0.000000,0.000000
0.886509,0.250000,14,0.000000,0.000000
0.815580,0.250000,1,0.000000,0.000000
0.278031,0.250000,6,0.000000,0.000000
0.816839,0.250000,14,0.000000,0.000000
0.557447,0.250000,14,0.000000,0.000000
0.309029,0.250000,6,0.000000,0.000000
0.623351,0.250000,6,0.000000,0.000000
0.416453,0.250000,6,0.000000,0.000000
0.936608,0.250000,19,0.000000,0.000000
0.912979,0.250000,8,0.000000,0.000000
0.959665,0.250000,18,0.000000,0.000000
0.525002,0.250000,14,0.000000,0.000000
0.354624,0.250000,14,0.000000,0.000000
0.958665,0.250000,0,0.000000,0.000000
0.569809,0.250000,0,0.000000,0.000000
0.991260,0.250000,17,0.000000,0.000000
0.753489,0.250000,19,0.000000,0.000000
0.952462,0.250000,14,0.000000,0.000000
0.890916,0.250000,14,0.000000,0.000000
0.529698,0.250000,14,0.000000,0.000000
0.434913,0.250000,14,0.000000,0.000000
0.404342,0.250000,14,0.000000,0.000000
0.332834,0.250000,14,0.000000,0.000000
0.307292,0.250000,14,0.000000,0.000000
0.739130,0.250000,13,0.000000,0.000000
0.638963,0.250000,6,0.000000,0.000000
0.471272,0.250000,3,0.000000,0.000000
0.678692,0.250000,3,0.000000,0.000000
0.357675,0.250000,3,0.000000,0.000000
0.685515,0.250000,14,0.000000,0.000000
0.473935,0.250000,6,0.000000,0.000000
0.312267,0.250000,6,0.000000,0.000000
0.944595,0.250000,6,0.000000,0.000000
0.636282,0.250000,6,0.000000,0.000000
0.303196,0.250000,14,0.000000,0.000000
0.308561,0.250000,17,0.000000,0.000000
0.273118,0.250000,17,0.000000,0.000000
0.812041,0.250000,7,0.000000,0.000000
0.830361,0.250000,14,0.000000,0.000000
0.347828,0.250000,14,0.000000,0.000000
0.290979,0.250000,14,0.000000,0.000000
0.292424,0.250000,6,0.000000,0.000000
0.920354,0.250000,6,0.000000,0.000000
0.882082,0.250000,6,0.000000,0.000000
0.876368,0.250000,17,0.000000,0.000000
0.456395,0.250000,8,0.000000,0.000000
0.661891,0.250000,15,0.000000,0.000000
0.388181,0.250000,8,0.000000,0.000000
0.522839,0.250000,8,0.000000,0.000000
0.360740,0.250000,8,0.000000,0.000000
0.336554,0.250000,3,0.000000,0.000000
0.697249,0.250000,5,0.000000,0.000000
0.449218,0.250000,14,0.000000,0.000000
0.324585,0.250000,14,0.000000,0.000000
0.941676,0.250000,13,0.000000,0.000000
0.828990,0.250000,6,0.000000,0.000000
0.821355,0.250000,6,0.000000,0.000000
0.712803,0.250000,6,0.000000,0.000000
0.277583,0.250000,6,0.000000,0.000000
0.908148,0.250000,14,0.000000,0.000000
0.949358,0.250000,1,0.000000,0.000000
0.946176,0.250000,3,0.000000,0.000000
0.464667,0.250000,3,0.000000,0.000000
0.847561,0.250000,14,0.000000,0.000000
0.280252,0.250000,19,0.000000,0.000000
0.884832,0.250000,14,0.000000,0.000000
0.659595,0.250000,16,0.000000,0.000000
0.752374,0.250000,18,0.000000,0.000000
0.254987,0.250000,18,0.000000,0.000000
0.251678,0.250000,15,0.000000,0.000000
0.720497,0.250000,14,0.000000,0.000000
0.581363,0.250000,19,0.000000,0.000000
0.881110,0.250000,11,0.000000,0.000000
0.980897,0.250000,6,0.000000,0.000000
0.929082,0.250000,18,0.000000,0.000000
0.563160,0.250000,15,0.000000,0.000000
0.667656,0.250000,15,0.000000,0.000000
0.970828,0.250000,10,0.000000,0.000000
0.556702,0.250000,8,0.000000,0.000000
0.345165,0.250000,8,0.000000,0.000000
0.902404,0.250000,14,0.000000,0.000000
0.849792,0.250000,12,0.000000,0.000000
0.659025,0.250000,14,0.000000,0.000000
0.278307,0.250000,14,0.000000,0.000000
0.967606,0.250000,10,0.000000,0.000000
0.902922,0.250000,8,0.000000,0.000000
0.723187,0.250000,8,0.000000,0.000000
0.456100,0.250000,8,0.000000,0.000000
0.548291,0.250000,17,0.000000,0.000000
0.951020,0.250000,14,0.000000,0.000000
0.941402,0.250000,14,0.000000,0.000000
0.930012,0.250000,14,0.000000,0.000000
0.764928,0.250000,2,0.000000,0.000000
0.659059,0.250000,2,0.000000,0.000000
0.494502,0.250000,2,0.000000,0.000000
0.909878,0.250000,6,0.000000,0.000000
0.581977,0.250000,14,0.000000,0.000000
0.780977,0.250000,3,0.000000,0.000000
0.795537,0.250000,19,0.000000,0.000000
0.641391,0.250000,17,0.000000,0.000000
0.317848,0.250000,8,0.000000,0.000000
0.804463,0.250000,8,0.000000,0.000000
0.889548,0.250000,16,0.000000,0.000000
0.368837,0.250000,0,0.000000,0.000000
0.879459,0.250000,0,0.000000,0.000000
0.550379,0.250000,8,0.000000,0.000000
0.890294,0.250000,14,0.000000,0.000000
0.490877,0.250000,4,0.000000,0.000000
0.731640,0.250000,6,0.000000,0.000000
0.914046,0.250000,5,0.000000,0.000000
0.812079,0.250000,5,0.000000,0.000000
0.728786,0.250000,5,0.000000,0.000000
0.365166,0.250000,8,0.000000,0.000000
0.634210,0.250000,15,0.000000,0.000000
0.359111,0.250000,15,0.000000,0.000000
0.273457,0.250000,8,0.000000,0.000000
0.658789,0.250000,14,0.000000,0.000000
0.333598,0.250000,14,0.000000,0.000000
0.315492,0.250000,10,0.000000,0.000000
0.297910,0.250000,8,0.000000,0.000000
0.660411,0.250000,8,0.000000,0.000000
0.502509,0.250000,8,0.000000,0.000000
0.457575,0.250000,8,0.000000,0.000000
0.284075,0.250000,2,0.000000,0.000000
0.851100,0.250000,11,0.000000,0.000000
0.492525,0.250000,11,0.000000,0.000000
0.881130,0.250000,7,0.000000,0.000000
0.548328,0.250000,14,0.000000,0.000000
0.911365,0.250000,12,0.000000,0.000000
0.705125,0.250000,12,0.000000,0.000000
0.417614,0.250000,12,0.000000,0.000000
0.565003,0.250000,14,0.000000,0.000000
0.330244,0.250000,14,0.000000,0.000000
0.674162,0.250000,3,0.000000,0.000000
0.965017,0.250000,11,0.000000,0.000000
0.250054,0.250000,17,0.000000,0.000000
